date,reservoir,full_depth_ft,full_capacity_mcft,level_ft,storage_mcft,inflow_cusecs,outflow_cusecs,last_year_level_ft,last_year_storage_mcft,source_url
2/3/2023,Pechiparai,48,4350,40.95,3331,472,531,46.43,4115,https://tnagriculture.in/ARS/home/reservoir/2023-02-03
2/3/2023,Perunchani,77,2890,60.5,1468,153,375,44.7,666,https://tnagriculture.in/ARS/home/reservoir/2023-02-03
2/3/2023,Krishnagiri,52,1666,51.4,1596,453,453,51.25,1580,https://tnagriculture.in/ARS/home/reservoir/2023-02-03
2/3/2023,Sathanur,119,7321,118.7,7253,120,360,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-03
2/3/2023,Sholayar,160,5046,34.12,470,31,,124.36,3258,https://tnagriculture.in/ARS/home/reservoir/2023-02-03
2/3/2023,Parambikulam,72,13408,41.6,6955,132,960,66.41,12143,https://tnagriculture.in/ARS/home/reservoir/2023-02-03
2/3/2023,Aliyar,120,3864,99,2468,357,699,97.95,2405,https://tnagriculture.in/ARS/home/reservoir/2023-02-03
2/3/2023,Thirumurthy,60,1744,48.35,1266,789,1119,48.9,1287,https://tnagriculture.in/ARS/home/reservoir/2023-02-03
2/2/2023,METTUR,120,93470,103.71,69734,1304,1003,108.43,76199,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Krishna Raja Sagar,124.8,49452,113.22,35085,594,2464,119.17,42003,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Kabini,65,19516,52.6,12478,153,500,63.32,18440,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Harangi,129,8500,99.04,3290,94,70,126.69,7718,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Hemavathy,117,37103,99,22375,175,750,101.99,24475,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,BHAVANISAGAR,105,32800,99.29,28176,1358,2950,98.82,27814,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,AMARAVATHI*,90,4047,71.92,2538,103,890,76.35,2880,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Periyar**,152,10570,127.4,4136,108,967,134.15,5668,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Vaigai,71,6091,54.2,2591,735,769,69.26,5639,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Papanasam,143,5500,75.65,1871,307,1005,116.7,3947,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Manimuthar,118,5511,86.15,2641,138,485,112,4915,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Pechiparai,48,4350,41,3338,329,531,46.62,4143,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Perunchani,77,2890,60.85,1490,89,400,45.15,684,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Krishnagiri,52,1666,51.4,1596,453,453,51.25,1580,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Sathanur,119,7321,118.8,7276,480,480,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Sholayar,160,5046,33.96,467,31,,125.89,3325,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Parambikulam,72,13408,41.97,7027,137,970,66.46,12155,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Aliyar,120,3864,99.5,2499,264,716,98.1,2414,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/2/2023,Thirumurthy,60,1744,49.12,1295,782,1112,49.68,1317,https://tnagriculture.in/ARS/home/reservoir/2023-02-02
2/4/2023,METTUR,120,93470,103.73,69761,1466,1003,108.41,76171,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Krishna Raja Sagar,124.8,49452,113.22,35085,594,2464,119.17,42003,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Kabini,65,19516,52.6,12478,153,500,63.32,18440,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Harangi,129,8500,99.04,3290,94,70,126.69,7718,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Hemavathy,117,37103,99,22375,175,750,101.99,24475,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,BHAVANISAGAR,105,32800,98.9,27875,1195,2950,98.44,27525,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,AMARAVATHI*,90,4047,71.34,2494,236,358,74.84,2762,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Periyar**,152,10570,126.75,3996,175,900,133.55,5528,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Vaigai,71,6091,54.1,2575,732,769,69.16,5613,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Papanasam,143,5500,74.5,1860,1134,912,114.55,3828,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Manimuthar,118,5511,87.2,2720,1260,485,111.27,4841,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Pechiparai,48,4350,40.93,3328,519,531,46.25,4088,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Perunchani,77,2890,60.15,1446,128,375,44.25,647,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Krishnagiri,52,1666,51.35,1591,389,453,51.25,1580,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Sathanur,119,7321,118.7,7253,265,265,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Sholayar,160,5046,34.28,472,31,,122.82,3191,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Parambikulam,72,13408,41.19,6875,142,1060,66.35,12130,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Aliyar,120,3864,98.4,2432,285,696,97.2,2360,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/4/2023,Thirumurthy,60,1744,47.89,1249,928,1119,48.1,1257,https://tnagriculture.in/ARS/home/reservoir/2023-02-04
2/5/2023,METTUR,120,93470,103.74,69774,1454,1003,108.4,76157,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Krishna Raja Sagar,124.8,49452,113.22,35085,594,2464,119.17,42003,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Kabini,65,19516,52.6,12478,153,500,63.32,18440,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Harangi,129,8500,99.04,3290,94,70,126.69,7718,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Hemavathy,117,37103,99,22375,175,750,101.99,24475,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,BHAVANISAGAR,105,32800,98.7,27723,1099,2658,98.15,27304,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,AMARAVATHI*,90,4047,71.56,2511,419,200,74.38,2726,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Periyar**,152,10570,126.45,3931,159,933,133.3,5469,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Vaigai,71,6091,54.1,2575,801,769,69.13,5605,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Papanasam,143,5500,75.55,1867,965,544,113.4,3764,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Manimuthar,118,5511,87.45,2739,701,485,110.9,4804,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Pechiparai,48,4350,40.86,3319,539,639,46.07,4061,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Perunchani,77,2890,59.95,1433,85,170,43.8,629,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Krishnagiri,52,1666,51.35,1591,453,453,51.25,1580,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Sathanur,119,7321,118.7,7253,265,265,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Sholayar,160,5046,34.44,475,31,,121.22,3121,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Parambikulam,72,13408,40.78,6795,135,150,66.28,12115,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Aliyar,120,3864,97.75,2393,227,673,96.5,2318,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/5/2023,Thirumurthy,60,1744,47.32,1227,868,1112,47.3,1226,https://tnagriculture.in/ARS/home/reservoir/2023-02-05
2/6/2023,METTUR,120,93470,103.75,69788,1466,1003,108.39,76143,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Krishna Raja Sagar,124.8,49452,113.22,35085,594,2464,119.17,42003,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Kabini,65,19516,52.6,12478,153,500,63.32,18440,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Harangi,129,8500,99.04,3290,94,70,126.69,7718,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Hemavathy,117,37103,99,22375,175,750,101.99,24475,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,BHAVANISAGAR,105,32800,98.6,27647,512,1192,97.97,27168,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,AMARAVATHI*,90,4047,71.53,2509,192,200,73.79,2680,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Periyar**,152,10570,126.15,3866,141,867,133.05,5411,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Vaigai,71,6091,54.07,2570,743,69,69.08,5592,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Papanasam,143,5500,75.4,1860,614,507,112.25,3701,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Manimuthar,118,5511,87.45,2739,485,485,110.52,4766,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Pechiparai,48,4350,40.71,3299,423,639,45.83,4033,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Perunchani,77,2890,59.6,1410,36,300,43.35,611,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Krishnagiri,52,1666,51.35,1591,453,453,51.25,1580,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Sathanur,119,7321,118.65,7242,150,265,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Sholayar,160,5046,32.8,447,33,300,119.62,3053,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Parambikulam,72,13408,40.51,6743,331,930,66.18,12092,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Aliyar,120,3864,97.1,2354,205,651,96.2,2300,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/6/2023,Thirumurthy,60,1744,46.7,1203,855,1117,46.52,1197,https://tnagriculture.in/ARS/home/reservoir/2023-02-06
2/7/2023,METTUR,120,93470,103.76,69801,1454,1003,108.38,76129,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Krishna Raja Sagar,124.8,49452,112.86,34696,373,1212,118.77,41508,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Kabini,65,19516,52.22,12286,101,500,63.12,18315,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Harangi,129,8500,99.01,3288,88,70,126.82,7762,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Hemavathy,117,37103,98.82,22252,117,600,101.86,24382,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,BHAVANISAGAR,105,32800,98.54,27601,818,1150,97.66,26936,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,AMARAVATHI*,90,4047,71.33,2494,143,300,73.23,2638,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Periyar**,152,10570,125.85,3802,118,867,132.85,5364,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Vaigai,71,6091,54.4,2623,715,69,69.06,5588,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Papanasam,143,5500,75.1,1847,415,507,111.05,3635,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Manimuthar,118,5511,87.3,2728,355,485,110.15,4730,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Pechiparai,48,4350,40.59,3283,470,639,45.72,4010,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Perunchani,77,2890,59.25,1388,53,300,42.9,593,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Krishnagiri,52,1666,51.35,1591,453,453,51.25,1580,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Sathanur,119,7321,118.75,7264,250,120,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Sholayar,160,5046,31.05,407.77,31.25,300,118.02,2986,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Parambikulam,72,13408,40.2,6682,336,990,66.14,12083,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Aliyar,120,3864,96.7,2330,386,659,95.5,2258,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/7/2023,Thirumurthy,60,1744,46.07,1179,848,1119,45.72,1166,https://tnagriculture.in/ARS/home/reservoir/2023-02-07
2/8/2023,METTUR,120,93470,103.77,69814,1454,1003,108.37,76115,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Krishna Raja Sagar,124.8,49452,112.78,34610,373,1212,118.72,41447,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Kabini,65,19516,52.14,12246,101,500,63.08,18290,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Harangi,129,8500,99,3288,88,70,126.83,7766,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Hemavathy,117,37103,98.75,22205,116,600,101.83,24360,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,BHAVANISAGAR,105,32800,98.46,27540,643,1150,97.42,26757,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,AMARAVATHI*,90,4047,71.1,2476,117,300,72.67,2595,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Periyar**,152,10570,125.55,3737,97,833,132.7,5329,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Vaigai,71,6091,54.72,2675,703,69,69.08,5592,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Papanasam,143,5500,74.65,1826,351,647,109.5,3551,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Manimuthar,118,5511,87,2705,225,485,109.8,4696,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Pechiparai,48,4350,40.59,3283,658,639,45.52,3980,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Perunchani,77,2890,58.85,1362,62,350,42.5,577,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Krishnagiri,52,1666,51.3,1585,391,453,51.2,1574,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Sathanur,119,7321,118.85,7287,270,,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Sholayar,160,5046,29.34,389,30,300,116.4,2919,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Parambikulam,72,13408,39.89,6622,343,1030,66.11,12077,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Aliyar,120,3864,96.2,2300,340,682,94.8,2216,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/8/2023,Thirumurthy,60,1744,45.38,1153,825,1119,44.95,1137,https://tnagriculture.in/ARS/home/reservoir/2023-02-08
2/9/2023,METTUR,120,93470,103.78,69828,1466,1003,108.36,76101,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Krishna Raja Sagar,124.8,49452,112.7,34525,373,1212,118.66,41374,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Kabini,65,19516,52.06,12205,101,500,63.03,18259,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Harangi,129,8500,98.99,3287,88,70,126.85,7772,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Hemavathy,117,37103,98.72,22184,133,300,101.8,24339,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,BHAVANISAGAR,105,32800,98.45,27533,1268,1150,97.16,26563,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,AMARAVATHI*,90,4047,70.41,2425,169,740,72.15,2556,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Periyar**,152,10570,125.25,3672,71,800,132.55,5293,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Vaigai,71,6091,55.05,2727,704,69,69.08,5592,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Papanasam,143,5500,74.2,1806,376,705,108.3,3486,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Manimuthar,118,5511,86.7,2683,225,485,109.45,4664,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Pechiparai,48,4350,40.56,3278,611,639,45.34,3954,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Perunchani,77,2890,58.4,1334,29,350,42.05,559,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Krishnagiri,52,1666,51.25,1580,385,453,51.15,1568,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Sathanur,119,7321,118.85,7287,120,120,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Sholayar,160,5046,27.62,361,32,300,114.75,2851,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Parambikulam,72,13408,39.54,6555,321,1090,66.09,12072,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Aliyar,120,3864,95.7,2270,380,722,94.05,2172,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/9/2023,Thirumurthy,60,1744,44.7,1127,816,1106,44.49,1120,https://tnagriculture.in/ARS/home/reservoir/2023-02-09
2/10/2023,METTUR,120,93470,103.79,69841,1454,1003,108.34,76073,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Krishna Raja Sagar,124.8,49452,112.62,34440,372,1211,118.6,41300,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Kabini,65,19516,51.98,12165,103,500,62.98,18228,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Harangi,129,8500,98.98,3287,88,70,126.87,7779,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Hemavathy,117,37103,98.69,22164,82,250,101.77,24317,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,BHAVANISAGAR,105,32800,98.42,27510,1083,1150,96.89,26363,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,AMARAVATHI*,90,4047,69.62,2368,116,765,71.2,2484,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Periyar**,152,10570,125,3618,65,833,132.4,5259,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Vaigai,71,6091,55.35,2775,638,69,69.06,5588,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Papanasam,143,5500,73.7,1784,381,705,107.05,3419,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Manimuthar,118,5511,86.4,2660,225,485,109.08,4629,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Pechiparai,48,4350,40.5,3270,564,635,45.09,3917,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Perunchani,77,2890,57.95,1305,28,350,41.6,541,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Krishnagiri,52,1666,51.25,1580,453,453,51.05,1557,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Sathanur,119,7321,118.85,7287,375,375,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Sholayar,160,5046,25.89,332,32,300,113.04,2781,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Parambikulam,72,13408,39.27,6493,320,1020,66.06,12065,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Aliyar,120,3864,95.2,2240,265,606,93.4,2134,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/10/2023,Thirumurthy,60,1744,44.07,1103,815,1084,44.1,1105,https://tnagriculture.in/ARS/home/reservoir/2023-02-10
2/11/2023,METTUR,120,93470,103.8,69854,1453,1002,108.28,75989,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Krishna Raja Sagar,124.8,49452,112.54,34354,371,1210,118.55,41239,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Kabini,65,19516,51.9,12126,111,500,62.93,18198,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Harangi,129,8500,98.95,3285,77,70,126.89,7786,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Hemavathy,117,37103,98.66,22144,84,250,101.74,24296,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,BHAVANISAGAR,105,32800,98.39,27487,1083,1150,96.63,26172,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,AMARAVATHI*,90,4047,68.74,2305,50,765,70.21,2411,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Periyar**,152,10570,124.7,3559,122,777,132.2,5212,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Vaigai,71,6091,55.58,2812,531,69,69.03,5579,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Papanasam,143,5500,73.05,1754,323,805,105.85,3354,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Manimuthar,118,5511,86.05,2634,182,485,108.7,4594,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Pechiparai,48,4350,40.39,3254,48,635,44.88,3887,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Perunchani,77,2890,57.45,1273,0,350,41.15,523,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Krishnagiri,52,1666,51.25,1580,453,453,50.95,1546,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Sathanur,119,7321,118.8,7276,350,475,99,3609,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Sholayar,160,5046,24.05,303,31,300,111.26,2709,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Parambikulam,72,13408,38.92,6436,320,980,65.98,12048,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Aliyar,120,3864,94.7,2210,282,619,92.75,2096,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/11/2023,Thirumurthy,60,1744,43.5,1082,813,1052,43.83,1094,https://tnagriculture.in/ARS/home/reservoir/2023-02-11
2/12/2023,METTUR,120,93470,103.81,69868,1466,1003,108.2,75877,https://tnagriculture.in/ARS/home/reservoir/2023-02-12
2/12/2023,Krishna Raja Sagar,124.8,49452,112.54,34354,371,1210,118.55,41239,https://tnagriculture.in/ARS/home/reservoir/2023-02-12
2/12/2023,Kabini,65,19516,51.9,12126,111,500,62.93,18198,https://tnagriculture.in/ARS/home/reservoir/2023-02-12
2/12/2023,Harangi,129,8500,98.95,3285,77,70,126.89,7786,https://tnagriculture.in/ARS/home/reservoir/2023-02-12
2/12/2023,Hemavathy,117,37103,98.66,22144,84,250,101.74,24296,https://tnagriculture.in/ARS/home/reservoir/2023-02-12
