date,reservoir,full_depth_ft,full_capacity_mcft,level_ft,storage_mcft,inflow_cusecs,outflow_cusecs,last_year_level_ft,last_year_storage_mcft,storage_percentage
04-11-2025,Mettur,120,93470,119.52,92535,1113,756,119.52,92535,99
04-11-2025,Papanasam,143,5500,115.74,3242,734,640,118.02,3403,58.95
04-11-2025,Vaigai,71,6091,22.71,353,1531,878,22.63,350,5.8
05-11-2025,Amaravathi,90,4047,60.69,1511,8706,9251,56.9,1286,37.34
05-11-2025,Bhavanisagar,105,32800,79.08,16145,2525,2282,75.29,14280,49.22
05-11-2025,Manimuthar,118,5511,99.05,3558,1873,2004,96.44,3328,64.56
05-11-2025,Mettur,120,93470,119.52,92535,932,557,113.82,81891,99
05-11-2025,Papanasam,143,5500,114.88,3181,2496,1521,112.14,2995,57.84
05-11-2025,Vaigai,71,6091,22.69,352,1618,1632,21.94,323,5.78
06-11-2025,Amaravathi,90,4047,59.96,1466,195,182,63.04,1661,36.22
06-11-2025,Bhavanisagar,105,32800,79.37,16293,4756,2782,80.71,16992,49.67
06-11-2025,Manimuthar,118,5511,102.21,3848,533,559,101.61,3792,69.82
06-11-2025,Mettur,120,93470,119.52,92535,691,649,119.52,92535,99
06-11-2025,Papanasam,143,5500,112.99,3052,6673,6679,112.71,3034,55.49
06-11-2025,Vaigai,71,6091,22.62,349,1852,1404,21.53,309,5.73
07-11-2025,Amaravathi,90,4047,60.27,1485,1547,1437,62.12,1602,36.69
07-11-2025,Bhavanisagar,105,32800,81.09,17189,789,847,79.4,16312,52.41
07-11-2025,Manimuthar,118,5511,101.4,3772,3751,2548,100.01,3645,68.44
07-11-2025,Mettur,120,93470,119.52,92535,4398,4365,119.52,92535,99
07-11-2025,Papanasam,143,5500,114.38,3147,3467,2456,118.2,3417,57.22
07-11-2025,Vaigai,71,6091,22.87,359,2054,1295,21.96,324,5.89
08-11-2025,Amaravathi,90,4047,60.29,1487,4040,2360,60.57,1503,36.74
08-11-2025,Bhavanisagar,105,32800,80.38,16816,8900,5799,79.76,16497,51.27
08-11-2025,Manimuthar,118,5511,100.37,3677,2440,1409,99.61,3608,66.72
08-11-2025,Mettur,120,93470,119.52,92535,836,581,112.17,78955,99
08-11-2025,Papanasam,143,5500,115.97,3258,999,563,112.75,3036,59.24
08-11-2025,Vaigai,71,6091,23.02,365,437,266,21.6,311,5.99
09-11-2025,Amaravathi,90,4047,60.31,1488,1474,1217,57.29,1309,36.77
09-11-2025,Bhavanisagar,105,32800,79.3,16261,1204,815,74.47,13896,49.58
09-11-2025,Manimuthar,118,5511,103.36,3958,1968,1464,97.65,3433,71.82
09-11-2025,Mettur,120,93470,119.52,92535,2873,2817,113.63,81555,99
09-11-2025,Papanasam,143,5500,114.46,3153,843,800,108.35,2749,57.33
09-11-2025,Vaigai,71,6091,22.47,343,1046,792,21.73,316,5.63
10-11-2025,Amaravathi,90,4047,60.2,1481,825,505,60.65,1508,36.6
10-11-2025,Bhavanisagar,105,32800,79.24,16227,961,579,82.67,18044,49.47
10-11-2025,Manimuthar,118,5511,102.17,3844,18,15,107.13,4328,69.75
10-11-2025,Mettur,120,93470,119.52,92535,207,225,115.32,84615,99
10-11-2025,Papanasam,143,5500,116.56,3299,1740,1664,111.92,2980,59.98
10-11-2025,Vaigai,71,6091,22.71,353,2545,2364,23.67,391,5.8
11-11-2025,Amaravathi,90,4047,60.31,1488,1935,1585,59.84,1459,36.77
11-11-2025,Bhavanisagar,105,32800,79.09,16150,2001,1102,80.49,16877,49.24
11-11-2025,Manimuthar,118,5511,103.89,4008,193,164,106.68,4283,72.73
11-11-2025,Mettur,120,93470,119.52,92535,114,97,119.52,92535,99
11-11-2025,Papanasam,143,5500,116.21,3274,1450,1543,117.74,3383,59.53
11-11-2025,Vaigai,71,6091,22.6,348,15,16,22.17,332,5.71
12-11-2025,Amaravathi,90,4047,60.99,1530,406,381,62.83,1648,37.81
12-11-2025,Bhavanisagar,105,32800,80.04,16640,4,2,84,18776,50.73
12-11-2025,Manimuthar,118,5511,103.49,3970,287,287,105.41,4156,72.04
12-11-2025,Mettur,120,93470,119.52,92535,1246,700,114.68,83444,99
12-11-2025,Papanasam,143,5500,116.75,3313,664,611,122.38,3726,60.24
12-11-2025,Vaigai,71,6091,22.28,336,721,724,22.92,361,5.52
13-11-2025,Amaravathi,90,4047,60.19,1480,891,604,59.98,1467,36.57
13-11-2025,Bhavanisagar,105,32800,79.86,16547,4411,4112,82.35,17867,50.45
13-11-2025,Manimuthar,118,5511,101.97,3826,662,535,107.45,4360,69.42
13-11-2025,Mettur,120,93470,119.52,92535,1376,932,119.52,92535,99
13-11-2025,Papanasam,143,5500,115.95,3256,17,17,111.93,2981,59.2
13-11-2025,Vaigai,71,6091,22.65,350,7949,6900,22.55,346,5.75
14-11-2025,Amaravathi,90,4047,60.35,1490,1150,1160,58.39,1372,36.82
14-11-2025,Bhavanisagar,105,32800,79.79,16512,432,262,82.68,18049,50.34
14-11-2025,Manimuthar,118,5511,102.14,3841,1606,935,96.29,3315,69.7
14-11-2025,Mettur,120,93470,119.52,92535,84,44,119.52,92535,99
14-11-2025,Papanasam,143,5500,116.44,3291,2848,2948,122.37,3726,59.84
14-11-2025,Vaigai,71,6091,23.11,368,856,709,24.29,417,6.04
15-11-2025,Amaravathi,90,4047,60.35,1490,4486,4813,63.54,1695,36.82
15-11-2025,Bhavanisagar,105,32800,79.11,16160,237,185,83.12,18286,49.27
15-11-2025,Manimuthar,118,5511,100.71,3709,22,15,95.35,3235,67.3
15-11-2025,Mettur,120,93470,119.52,92535,1004,638,119.52,92535,99
15-11-2025,Papanasam,143,5500,115.07,3195,971,867,113.54,3090,58.09
15-11-2025,Vaigai,71,6091,22.83,357,298,201,21.85,320,5.86
16-11-2025,Amaravathi,90,4047,60.16,1478,123,103,60.58,1504,36.52
16-11-2025,Bhavanisagar,105,32800,79.78,16506,305,210,79.05,16132,50.32
16-11-2025,Manimuthar,118,5511,102.04,3832,42,24,99.84,3629,69.53
16-11-2025,Mettur,120,93470,119.52,92535,729,724,119.52,92535,99
16-11-2025,Papanasam,143,5500,114.29,3141,2228,1784,118.48,3437,57.11
16-11-2025,Vaigai,71,6091,22.69,352,1183,879,21.42,305,5.78
17-11-2025,Amaravathi,90,4047,60.97,1528,3111,3414,61.03,1532,37.76
17-11-2025,Bhavanisagar,105,32800,79.87,16554,606,405,84.22,18900,50.47
17-11-2025,Manimuthar,118,5511,101.5,3781,820,872,100.21,3663,68.61
17-11-2025,Mettur,120,93470,119.52,92535,1064,755,117.52,88720,99
17-11-2025,Papanasam,143,5500,113.16,3064,2242,1148,114.91,3184,55.71
17-11-2025,Vaigai,71,6091,22.63,349,5179,5550,22.02,326,5.73
18-11-2025,Amaravathi,90,4047,59.79,1456,7,5,60.19,1480,35.98
18-11-2025,Bhavanisagar,105,32800,80.11,16680,0,0,83.97,18761,50.85
18-11-2025,Manimuthar,118,5511,100.58,3696,0,0,95.33,3233,67.07
18-11-2025,Mettur,120,93470,119.52,92535,384,211,119.04,91611,99
18-11-2025,Papanasam,143,5500,113.57,3092,2797,2317,118.65,3449,56.22
18-11-2025,Vaigai,71,6091,22.85,358,444,291,22.82,357,5.88
19-11-2025,Amaravathi,90,4047,60.1,1474,2857,2293,62.99,1659,36.42
19-11-2025,Bhavanisagar,105,32800,79.25,16233,556,339,80.67,16972,49.49
19-11-2025,Manimuthar,118,5511,102.12,3839,5463,3160,103.39,3960,69.66
19-11-2025,Mettur,120,93470,119.52,92535,1079,1083,115.42,84797,99
19-11-2025,Papanasam,143,5500,112.79,3039,2046,1701,116.16,3271,55.25
19-11-2025,Vaigai,71,6091,23.07,366,891,601,23.9,400,6.01
20-11-2025,Amaravathi,90,4047,60.97,1529,263,266,62.23,1609,37.78
20-11-2025,Bhavanisagar,105,32800,80.5,16878,630,410,84.73,19187,51.46
20-11-2025,Manimuthar,118,5511,103.46,3967,53,48,98.04,3468,71.98
20-11-2025,Mettur,120,93470,119.52,92535,2845,2079,118.93,91401,99
20-11-2025,Papanasam,143,5500,115.09,3196,440,479,115.68,3237,58.11
20-11-2025,Vaigai,71,6091,23.18,371,344,282,22.66,351,6.09
21-11-2025,Amaravathi,90,4047,60.61,1506,306,187,63.6,1699,37.21
21-11-2025,Bhavanisagar,105,32800,80.59,16928,4211,3260,83.84,18686,51.61
21-11-2025,Manimuthar,118,5511,101.78,3808,442,263,106.58,4273,69.1
21-11-2025,Mettur,120,93470,119.52,92535,592,627,113.85,81949,99
21-11-2025,Papanasam,143,5500,114.35,3145,1780,1187,111.87,2977,57.18
21-11-2025,Vaigai,71,6091,22.68,351,1225,1186,23.4,380,5.76
22-11-2025,Amaravathi,90,4047,60.37,1491,616,553,62.76,1643,36.84
22-11-2025,Bhavanisagar,105,32800,78.12,15658,279,210,78.46,15834,47.74
22-11-2025,Manimuthar,118,5511,100.46,3685,853,487,103.38,3960,66.87
22-11-2025,Mettur,120,93470,119.52,92535,1243,645,119.17,91858,99
22-11-2025,Papanasam,143,5500,116.54,3298,1052,852,117.82,3389,59.96
22-11-2025,Vaigai,71,6091,23.02,364,4649,4069,22.01,326,5.98
23-11-2025,Amaravathi,90,4047,60.11,1475,732,553,63.45,1689,36.45
23-11-2025,Bhavanisagar,105,32800,78.73,15969,37,28,81.33,17317,48.69
23-11-2025,Manimuthar,118,5511,103.08,3931,1509,1084,98.89,3543,71.33
23-11-2025,Mettur,120,93470,119.52,92535,859,512,119.52,92535,99
23-11-2025,Papanasam,143,5500,114.12,3129,2401,1330,117.82,3389,56.89
23-11-2025,Vaigai,71,6091,22.52,345,1867,1051,23.49,384,5.66
24-11-2025,Amaravathi,90,4047,60.53,1501,947,606,59.88,1462,37.09
24-11-2025,Bhavanisagar,105,32800,80.55,16907,3940,2012,81.1,17196,51.55
24-11-2025,Manimuthar,118,5511,103.43,3964,614,316,99.79,3624,71.93
24-11-2025,Mettur,120,93470,119.52,92535,2057,1112,118.33,90250,99
24-11-2025,Papanasam,143,5500,117.2,3345,650,484,113.33,3075,60.82
24-11-2025,Vaigai,71,6091,22.23,334,96,69,23.27,374,5.48
25-11-2025,Amaravathi,90,4047,60.49,1499,2064,1167,58.79,1396,37.04
25-11-2025,Bhavanisagar,105,32800,80.81,17042,2538,2093,79.07,16142,51.96
25-11-2025,Manimuthar,118,5511,102.57,3883,1881,2056,96.3,3316,70.46
25-11-2025,Mettur,120,93470,119.52,92535,202,175,119.52,92535,99
25-11-2025,Papanasam,143,5500,115.97,3258,6359,5075,122.59,3742,59.24
25-11-2025,Vaigai,71,6091,22.81,356,34,26,23.95,402,5.84
26-11-2025,Amaravathi,90,4047,60.34,1490,2881,1483,61.59,1568,36.82
26-11-2025,Bhavanisagar,105,32800,80.53,16898,1445,1307,83.4,18440,51.52
26-11-2025,Manimuthar,118,5511,101.78,3808,623,463,106.74,4289,69.1
26-11-2025,Mettur,120,93470,119.52,92535,718,596,118.12,89848,99
26-11-2025,Papanasam,143,5500,113.6,3093,1161,608,118.93,3469,56.24
26-11-2025,Vaigai,71,6091,22.46,343,1417,1102,21.54,309,5.63
27-11-2025,Amaravathi,90,4047,60.06,1473,4420,2838,61.44,1558,36.4
27-11-2025,Bhavanisagar,105,32800,79.71,16469,1765,1304,79.84,16537,50.21
27-11-2025,Manimuthar,118,5511,101.98,3827,137,132,100.69,3707,69.44
27-11-2025,Mettur,120,93470,119.52,92535,2941,2908,119.52,92535,99
27-11-2025,Papanasam,143,5500,115.17,3201,2799,2618,116.67,3307,58.2
27-11-2025,Vaigai,71,6091,22.33,338,30,25,23.41,380,5.55
28-11-2025,Amaravathi,90,4047,60.2,1481,263,242,61.8,1581,36.6
28-11-2025,Bhavanisagar,105,32800,79.4,16311,805,448,83.21,18339,49.73
28-11-2025,Manimuthar,118,5511,102.2,3847,65,69,96.87,3365,69.81
28-11-2025,Mettur,120,93470,119.52,92535,183,130,118.26,90125,99
28-11-2025,Papanasam,143,5500,116.18,3272,1428,1550,120.62,3594,59.49
28-11-2025,Vaigai,71,6091,22.7,352,758,746,22.06,328,5.78
29-11-2025,Amaravathi,90,4047,60.26,1485,1839,1290,57.8,1338,36.69
29-11-2025,Bhavanisagar,105,32800,80.64,16954,156,138,79.79,16513,51.69
29-11-2025,Manimuthar,118,5511,103.42,3963,1493,1532,97.99,3463,71.91
29-11-2025,Mettur,120,93470,119.52,92535,1847,1652,113.1,80601,99
29-11-2025,Papanasam,143,5500,114.46,3152,10691,9119,110.28,2873,57.31
29-11-2025,Vaigai,71,6091,22.68,351,3505,1868,23.84,398,5.76
30-11-2025,Amaravathi,90,4047,60.09,1474,2140,1636,58.91,1403,36.42
30-11-2025,Bhavanisagar,105,32800,80.99,17138,113,96,83.57,18537,52.25
30-11-2025,Manimuthar,118,5511,103.33,3954,7039,6578,100.52,3691,71.75
30-11-2025,Mettur,120,93470,119.52,92535,279,277,112.66,79819,99
30-11-2025,Papanasam,143,5500,117.17,3342,2441,1221,117.24,3347,60.76
30-11-2025,Vaigai,71,6091,23.14,369,751,727,22.18,332,6.06
01-12-2025,Amaravathi,90,4047,58.47,1377,486,304,56.79,1280,34.03
01-12-2025,Bhavanisagar,105,32800,74.46,13889,2466,1485,77.89,15545,42.34
01-12-2025,Manimuthar,118,5511,96.47,3330,1683,1554,98.74,3530,60.42
01-12-2025,Mettur,120,93470,119.52,92535,760,456,119.52,92535,99
01-12-2025,Papanasam,143,5500,108.62,2766,375,384,103.95,2478,50.29
01-12-2025,Vaigai,71,6091,21.59,311,70,51,22.48,344,5.11
02-12-2025,Amaravathi,90,4047,56.75,1278,52,31,58.39,1372,31.58
02-12-2025,Bhavanisagar,105,32800,75.82,14532,929,766,79.5,16359,44.3
02-12-2025,Manimuthar,118,5511,96.55,3337,4307,3357,101.68,3798,60.55
02-12-2025,Mettur,120,93470,119.52,92535,977,917,119.52,92535,99
02-12-2025,Papanasam,143,5500,107.16,2674,617,656,103.74,2466,48.62
02-12-2025,Vaigai,71,6091,21.45,306,1188,686,22.3,337,5.02
03-12-2025,Amaravathi,90,4047,56.48,1262,551,496,57.92,1345,31.18
03-12-2025,Bhavanisagar,105,32800,75.44,14350,3222,2477,73.35,13379,43.75
03-12-2025,Manimuthar,118,5511,95.42,3240,3894,4056,99.95,3639,58.79
03-12-2025,Mettur,120,93470,119.52,92535,348,359,119.52,92535,99
03-12-2025,Papanasam,143,5500,109.58,2827,139,75,109.64,2831,51.4
03-12-2025,Vaigai,71,6091,21.79,318,2164,1934,21.71,315,5.22
04-12-2025,Amaravathi,90,4047,57.23,1305,30,28,60.26,1484,32.25
04-12-2025,Bhavanisagar,105,32800,73.9,13629,473,312,77,15106,41.55
04-12-2025,Manimuthar,118,5511,96.49,3332,523,510,96.36,3321,60.46
04-12-2025,Mettur,120,93470,119.52,92535,1391,1032,119.52,92535,99
04-12-2025,Papanasam,143,5500,106.96,2661,1640,880,111.4,2946,48.38
04-12-2025,Vaigai,71,6091,21.42,305,1347,1138,21.42,305,5.01
05-12-2025,Amaravathi,90,4047,56.97,1290,2775,1667,55.76,1223,31.88
05-12-2025,Bhavanisagar,105,32800,73.96,13658,101,91,70.97,12318,41.64
05-12-2025,Manimuthar,118,5511,96.87,3365,214,220,94.96,3202,61.06
05-12-2025,Mettur,120,93470,119.52,92535,1060,960,118.49,90549,99
05-12-2025,Papanasam,143,5500,109.89,2847,2374,2590,115.43,3220,51.76
05-12-2025,Vaigai,71,6091,21.75,317,512,381,21.95,324,5.2
06-12-2025,Amaravathi,90,4047,57.13,1299,1743,1203,57.4,1315,32.1
06-12-2025,Bhavanisagar,105,32800,74.76,14032,440,422,78.1,15653,42.78
06-12-2025,Manimuthar,118,5511,95.14,3217,970,960,91.09,2886,58.37
06-12-2025,Mettur,120,93470,119.52,92535,221,220,119.52,92535,99
06-12-2025,Papanasam,143,5500,107.21,2677,1918,1113,104.78,2527,48.67
06-12-2025,Vaigai,71,6091,21.42,305,2003,1640,21.42,305,5.01
07-12-2025,Amaravathi,90,4047,56.19,1246,1643,1236,58.51,1379,30.79
07-12-2025,Bhavanisagar,105,32800,75.03,14156,350,272,74.76,14030,43.16
07-12-2025,Manimuthar,118,5511,97.29,3402,5296,2871,97.69,3437,61.73
07-12-2025,Mettur,120,93470,119.52,92535,2607,1978,117.76,89177,99
07-12-2025,Papanasam,143,5500,106.62,2640,176,136,107.28,2681,48
07-12-2025,Vaigai,71,6091,21.42,305,643,662,22.06,328,5.01
08-12-2025,Amaravathi,90,4047,56.09,1241,1141,1225,58.56,1382,30.66
08-12-2025,Bhavanisagar,105,32800,75.45,14356,1007,908,78.5,15851,43.77
08-12-2025,Manimuthar,118,5511,95.69,3264,1804,947,95.52,3249,59.23
08-12-2025,Mettur,120,93470,119.52,92535,2602,2056,119.52,92535,99
08-12-2025,Papanasam,143,5500,107.7,2708,86,67,107.92,2721,49.24
08-12-2025,Vaigai,71,6091,21.53,308,111,119,21.42,305,5.06
09-12-2025,Amaravathi,90,4047,57.28,1308,725,489,55.41,1204,32.32
09-12-2025,Bhavanisagar,105,32800,75.56,14411,13,9,79.13,16171,43.94
09-12-2025,Manimuthar,118,5511,95.83,3276,2227,1862,92.14,2969,59.44
09-12-2025,Mettur,120,93470,119.52,92535,516,435,116.97,87683,99
09-12-2025,Papanasam,143,5500,110.75,2903,2700,2536,104.93,2537,52.78
09-12-2025,Vaigai,71,6091,21.42,305,12,9,21.42,305,5.01
10-12-2025,Amaravathi,90,4047,56.29,1252,1115,558,55.08,1186,30.94
10-12-2025,Bhavanisagar,105,32800,75.41,14337,1055,747,75.59,14425,43.71
10-12-2025,Manimuthar,118,5511,97.1,3385,1344,1253,95.16,3218,61.42
10-12-2025,Mettur,120,93470,119.52,92535,1824,1290,119.52,92535,99
10-12-2025,Papanasam,143,5500,107.82,2715,173,133,113.83,3109,49.36
10-12-2025,Vaigai,71,6091,21.75,316,2587,1916,21.56,310,5.19
11-12-2025,Amaravathi,90,4047,56.96,1290,347,375,58.48,1378,31.88
11-12-2025,Bhavanisagar,105,32800,76.49,14857,1491,1119,78.42,15811,45.3
11-12-2025,Manimuthar,118,5511,96.23,3309,292,190,96.61,3342,60.04
11-12-2025,Mettur,120,93470,119.52,92535,2291,2446,118.07,89765,99
11-12-2025,Papanasam,143,5500,107.39,2688,1011,955,109.71,2836,48.87
11-12-2025,Vaigai,71,6091,21.47,306,224,118,21.83,319,5.02
12-12-2025,Amaravathi,90,4047,56.48,1263,1018,639,56.72,1276,31.21
12-12-2025,Bhavanisagar,105,32800,75.15,14212,840,625,76.81,15011,43.33
12-12-2025,Manimuthar,118,5511,96.6,3341,1722,1619,92.59,3005,60.62
12-12-2025,Mettur,120,93470,119.52,92535,6494,3347,119.52,92535,99
12-12-2025,Papanasam,143,5500,108.11,2733,1962,2018,103.72,2464,49.69
12-12-2025,Vaigai,71,6091,21.45,306,1084,671,21.55,309,5.02
13-12-2025,Amaravathi,90,4047,56.75,1278,2525,2195,57.65,1329,31.58
13-12-2025,Bhavanisagar,105,32800,75.2,14237,402,355,78.5,15849,43.41
13-12-2025,Manimuthar,118,5511,94.42,3156,1943,1755,88.62,2694,57.27
13-12-2025,Mettur,120,93470,119.52,92535,1508,1376,113.88,81997,99
13-12-2025,Papanasam,143,5500,109.16,2800,596,644,112.75,3036,50.91
13-12-2025,Vaigai,71,6091,21.42,305,282,215,22.17,332,5.01
14-12-2025,Amaravathi,90,4047,57.38,1313,3761,3037,56.02,1237,32.44
14-12-2025,Bhavanisagar,105,32800,75.83,14537,6979,3933,73.34,13373,44.32
14-12-2025,Manimuthar,118,5511,96.43,3327,677,397,90.92,2872,60.37
14-12-2025,Mettur,120,93470,119.52,92535,513,424,118.32,90237,99
14-12-2025,Papanasam,143,5500,109.16,2800,725,575,107.24,2679,50.91
14-12-2025,Vaigai,71,6091,21.42,305,1801,1102,22.02,326,5.01
15-12-2025,Amaravathi,90,4047,56.95,1289,861,526,57.88,1342,31.85
15-12-2025,Bhavanisagar,105,32800,75.04,14162,4204,4519,71.28,12453,43.18
15-12-2025,Manimuthar,118,5511,95.72,3266,243,261,98.29,3489,59.26
15-12-2025,Mettur,120,93470,119.52,92535,244,147,118.34,90263,99
15-12-2025,Papanasam,143,5500,106.58,2638,458,414,110.06,2858,47.96
15-12-2025,Vaigai,71,6091,21.42,305,913,705,22.3,337,5.01
16-12-2025,Amaravathi,90,4047,56.32,1254,308,242,58.85,1399,30.99
16-12-2025,Bhavanisagar,105,32800,76.13,14680,28,24,74.05,13698,44.76
16-12-2025,Manimuthar,118,5511,96.97,3373,1351,1263,94.38,3153,61.2
16-12-2025,Mettur,120,93470,119.52,92535,123,90,113.56,81438,99
16-12-2025,Papanasam,143,5500,107.94,2722,780,811,107.35,2685,49.49
16-12-2025,Vaigai,71,6091,21.59,311,25,20,22.17,332,5.11
17-12-2025,Amaravathi,90,4047,56.91,1287,1169,1062,55.79,1225,31.8
17-12-2025,Bhavanisagar,105,32800,75.18,14228,2776,1860,76.84,15025,43.38
17-12-2025,Manimuthar,118,5511,96.3,3316,1244,729,95.18,3221,60.17
17-12-2025,Mettur,120,93470,119.52,92535,23,20,119.52,92535,99
17-12-2025,Papanasam,143,5500,109.42,2817,307,182,109.07,2794,51.22
17-12-2025,Vaigai,71,6091,21.42,305,1361,1301,21.99,325,5.01
18-12-2025,Amaravathi,90,4047,55.95,1233,1506,798,55.91,1231,30.47
18-12-2025,Bhavanisagar,105,32800,74.28,13807,49,36,72.37,12934,42.09
18-12-2025,Manimuthar,118,5511,96.06,3296,2592,1883,99.78,3623,59.81
18-12-2025,Mettur,120,93470,119.52,92535,33,33,119.52,92535,99
18-12-2025,Papanasam,143,5500,109.01,2790,1928,1999,103.24,2436,50.73
18-12-2025,Vaigai,71,6091,21.63,312,1452,1076,21.56,310,5.12
19-12-2025,Amaravathi,90,4047,58.17,1359,491,341,61.27,1547,33.58
19-12-2025,Bhavanisagar,105,32800,75.72,14485,2317,2271,75.33,14298,44.16
19-12-2025,Manimuthar,118,5511,95.54,3250,1495,1204,92.45,2994,58.97
19-12-2025,Mettur,120,93470,119.52,92535,203,129,119.52,92535,99
19-12-2025,Papanasam,143,5500,108.91,2784,3721,2745,114.22,3136,50.62
19-12-2025,Vaigai,71,6091,21.55,309,1765,1810,21.42,305,5.07
20-12-2025,Amaravathi,90,4047,56.57,1267,998,1015,56,1236,31.31
20-12-2025,Bhavanisagar,105,32800,76.39,14808,2457,1855,74.29,13810,45.15
20-12-2025,Manimuthar,118,5511,97.24,3397,814,524,96.42,3326,61.64
20-12-2025,Mettur,120,93470,119.52,92535,72,37,119.52,92535,99
20-12-2025,Papanasam,143,5500,108.82,2778,1862,2044,112.25,3002,50.51
20-12-2025,Vaigai,71,6091,21.55,309,1209,734,21.97,324,5.07
21-12-2025,Amaravathi,90,4047,56.33,1254,1906,1932,55.02,1183,30.99
21-12-2025,Bhavanisagar,105,32800,76.42,14821,431,354,75.95,14595,45.19
21-12-2025,Manimuthar,118,5511,97.78,3445,2886,2891,102.77,3901,62.51
21-12-2025,Mettur,120,93470,119.52,92535,698,360,119.52,92535,99
21-12-2025,Papanasam,143,5500,108.12,2734,675,563,106.37,2625,49.71
21-12-2025,Vaigai,71,6091,21.42,305,6558,6519,22.04,327,5.01
22-12-2025,Amaravathi,90,4047,55.91,1231,2504,1318,54.6,1160,30.42
22-12-2025,Bhavanisagar,105,32800,74.47,13897,1775,1115,71.69,12633,42.37
22-12-2025,Manimuthar,118,5511,95.31,3231,26,27,93.33,3066,58.63
22-12-2025,Mettur,120,93470,119.52,92535,1242,917,119.52,92535,99
22-12-2025,Papanasam,143,5500,107.86,2718,351,291,112.94,3049,49.42
22-12-2025,Vaigai,71,6091,21.5,308,1044,1079,21.42,305,5.06
23-12-2025,Amaravathi,90,4047,56.17,1245,1592,1336,55.73,1221,30.76
23-12-2025,Bhavanisagar,105,32800,75.07,14176,745,474,75.82,14533,43.22
23-12-2025,Manimuthar,118,5511,94.64,3175,724,756,94.94,3200,57.61
23-12-2025,Mettur,120,93470,119.52,92535,1099,730,119.52,92535,99
23-12-2025,Papanasam,143,5500,107.71,2708,3414,1819,102.06,2367,49.24
23-12-2025,Vaigai,71,6091,21.42,305,89,69,21.42,305,5.01
24-12-2025,Amaravathi,90,4047,56.05,1239,788,631,58.66,1388,30.62
24-12-2025,Bhavanisagar,105,32800,74.5,13907,1078,670,71.32,12470,42.4
24-12-2025,Manimuthar,118,5511,94.94,3200,966,1015,95.61,3257,58.07
24-12-2025,Mettur,120,93470,119.52,92535,657,545,112.79,80059,99
24-12-2025,Papanasam,143,5500,107.63,2703,139,101,108.76,2774,49.15
24-12-2025,Vaigai,71,6091,21.58,310,844,812,22.44,342,5.09
25-12-2025,Amaravathi,90,4047,57.02,1293,423,431,58,1349,31.95
25-12-2025,Bhavanisagar,105,32800,73.45,13425,2973,2260,72.67,13071,40.93
25-12-2025,Manimuthar,118,5511,96.52,3334,412,213,94.59,3171,60.5
25-12-2025,Mettur,120,93470,119.52,92535,777,776,119.52,92535,99
25-12-2025,Papanasam,143,5500,107.59,2701,1208,997,105.48,2570,49.11
25-12-2025,Vaigai,71,6091,21.5,307,1737,1397,21.82,319,5.04
26-12-2025,Amaravathi,90,4047,56.67,1273,416,303,55.68,1218,31.46
26-12-2025,Bhavanisagar,105,32800,75.17,14223,1130,943,77,15107,43.36
26-12-2025,Manimuthar,118,5511,95.69,3263,1317,1072,98.86,3541,59.21
26-12-2025,Mettur,120,93470,119.52,92535,2379,2517,113.49,81302,99
26-12-2025,Papanasam,143,5500,109.57,2827,595,328,106.84,2654,51.4
26-12-2025,Vaigai,71,6091,21.42,305,2321,2483,21.42,305,5.01
27-12-2025,Amaravathi,90,4047,57.34,1311,652,450,58.16,1359,32.39
27-12-2025,Bhavanisagar,105,32800,74.73,14018,273,177,77.45,15325,42.74
27-12-2025,Manimuthar,118,5511,96.34,3319,41,39,96.58,3340,60.23
27-12-2025,Mettur,120,93470,119.52,92535,837,587,119.52,92535,99
27-12-2025,Papanasam,143,5500,109.21,2803,206,160,104.55,2514,50.96
27-12-2025,Vaigai,71,6091,21.62,312,1690,1592,22.03,327,5.12
28-12-2025,Amaravathi,90,4047,57.08,1296,2342,1840,59.42,1433,32.02
28-12-2025,Bhavanisagar,105,32800,73.96,13657,86,59,70.69,12197,41.64
28-12-2025,Manimuthar,118,5511,96.62,3343,244,201,94.51,3164,60.66
28-12-2025,Mettur,120,93470,118.41,90411,569,419,118.84,91223,96.73
28-12-2025,Papanasam,143,5500,106.82,2653,1879,970,107.52,2696,48.24
28-12-2025,Vaigai,71,6091,21.66,313,834,447,22.52,345,5.14
29-12-2025,Amaravathi,90,4047,56.75,1278,397,202,57.55,1323,31.58
29-12-2025,Bhavanisagar,105,32800,75.16,14220,1732,1420,71.84,12700,43.35
29-12-2025,Manimuthar,118,5511,96.15,3303,1049,872,91.23,2896,59.93
29-12-2025,Mettur,120,93470,119.52,92535,246,207,119.52,92535,99
29-12-2025,Papanasam,143,5500,108.35,2749,259,129,113,3053,49.98
29-12-2025,Vaigai,71,6091,21.45,306,1569,1583,21.42,305,5.02
30-12-2025,Amaravathi,90,4047,58.28,1366,3214,3477,59.21,1421,33.75
